Curso,Cupo,NRC,Sección,Créditos,Periodo,Parte de Periodo,Instructor Principal,Lugar,Ofrecidos,Inscritos,Disponibles,Días,Horas,Salón,Fecha inicio,Fecha fin,Edificio
PSIG-1402 PROBLEMAS FUND. PSICOLOGÍA 2,7,65685,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,68,61,7,I,1100-1220,.SD_806,2025-01-21,2025-05-24,.Edif. J.M.Santodomingo (SD)
PSIG-1402 PROBLEMAS FUND. PSICOLOGÍA 2,7,65685,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,68,61,7,V,1100-1220,.ML_608,2025-01-21,2025-05-24,.Edif. Mario Laserna (ML)
PSIG-1402 PROBLEMAS FUND. PSICOLOGÍA 2,3,66924,2,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,68,65,3,M,1100-1220,.R_112,2025-01-21,2025-05-24,.Edif. Richard (R)
PSIG-1402 PROBLEMAS FUND. PSICOLOGÍA 2,3,66924,2,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,68,65,3,J,1100-1220,.R_112,2025-01-21,2025-05-24,.Edif. Richard (R)
PSIG-2201 NEUROANATOMÍA FUNCIONAL,2,65686,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,58,2,M,1530-1650,.RGD_201,2025-01-21,2025-05-24,.centro cívico
PSIG-2201 NEUROANATOMÍA FUNCIONAL,2,65686,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,58,2,J,1530-1650,.RGD_201,2025-01-21,2025-05-24,.centro cívico
PSIG-2202 NEUROCIENCIA COGNITIVA Y COMPORTAMENTAL,Sin cupo,65687,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,65,-5,L,0930-1050,.RGD_110-11,2025-01-21,2025-05-24,.centro cívico
PSIG-2202 NEUROCIENCIA COGNITIVA Y COMPORTAMENTAL,Sin cupo,65687,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,65,-5,I,0930-1050,.RGD_110-11,2025-01-21,2025-05-24,.centro cívico
PSIG-2301 MOTIVACIÓN,2,74810,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,62,60,2,M,1400-1520,.O_102,2025-01-21,2025-05-24,.Edif. Henry Yerly (O)
PSIG-2301 MOTIVACIÓN,2,74810,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,62,60,2,J,1400-1520,.O_102,2025-01-21,2025-05-24,.Edif. Henry Yerly (O)
PSIG-2302 PENSAMIENTO Y RAZONAMIENTO,2,74811,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,58,2,M,0930-1050,.C_105,2025-01-21,2025-05-24,.Bloque C
PSIG-2302 PENSAMIENTO Y RAZONAMIENTO,2,74811,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,58,2,J,0930-1050,.C_105,2025-01-21,2025-05-24,.Bloque C
PSIG-2303 PSICOLOGÍA DE LA EMOCIÓN,4,68315,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,62,58,4,M,1400-1520,.O_202,2025-01-21,2025-05-24,.Edif. Henry Yerly (O)
PSIG-2303 PSICOLOGÍA DE LA EMOCIÓN,4,68315,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,62,58,4,J,1400-1520,.O_202,2025-01-21,2025-05-24,.Edif. Henry Yerly (O)
PSIG-2304 PSICOLOGÍA DE LA MEMORIA,2,68316,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,58,2,L,1400-1520,.O_105,2025-01-21,2025-05-24,.Edif. Henry Yerly (O)
PSIG-2304 PSICOLOGÍA DE LA MEMORIA,2,68316,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,58,2,I,1400-1520,.O_105,2025-01-21,2025-05-24,.Edif. Henry Yerly (O)
PSIG-2305 PSICOLOGÍA DE LA PERCEPCIÓN,42,71837,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,18,42,I,1530-1650,.RGD_203,2025-01-21,2025-05-24,.centro cívico
PSIG-2305 PSICOLOGÍA DE LA PERCEPCIÓN,42,71837,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,18,42,V,1530-1650,.RGD_203,2025-01-21,2025-05-24,.centro cívico
PSIG-2306 PSICOLOGÍA DEL APRENDIZAJE,15,71838,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,45,15,I,0930-1050,.Q_405,2025-01-21,2025-05-24,.Bloque Q
PSIG-2306 PSICOLOGÍA DEL APRENDIZAJE,15,71838,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,45,15,V,0930-1050,.Q_405,2025-01-21,2025-05-24,.Bloque Q
PSIG-2307 PSICOLOGÍA DEL LENGUAJE,2,71839,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,58,2,M,1100-1220,.C_105,2025-01-21,2025-05-24,.Bloque C
PSIG-2307 PSICOLOGÍA DEL LENGUAJE,2,71839,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,58,2,J,1100-1220,.C_105,2025-01-21,2025-05-24,.Bloque C
PSIG-2401 DESARROLLO PSICOLÓGICO,13,65695,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,40,27,13,I,1400-1520,.C_105,2025-01-21,2025-05-24,.Bloque C
PSIG-2401 DESARROLLO PSICOLÓGICO,13,65695,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,40,27,13,V,1400-1520,.C_105,2025-01-21,2025-05-24,.Bloque C
PSIG-2402 PSICOPATOLOGÍA,6,65696,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,33,27,6,I,0700-0820,.O_305,2025-01-21,2025-05-24,.Edif. Henry Yerly (O)
PSIG-2402 PSICOPATOLOGÍA,6,65696,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,33,27,6,V,0700-0820,.R_210,2025-01-21,2025-05-24,.Edif. Richard (R)
PSIG-2501 PSICOLOGÍA SOCIAL EXPERIMENTAL,1,65697,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,69,68,1,L,1100-1220,.B_401,2025-01-21,2025-05-24,.Bloque B
PSIG-2501 PSICOLOGÍA SOCIAL EXPERIMENTAL,1,65697,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,69,68,1,I,1100-1220,.B_401,2025-01-21,2025-05-24,.Bloque B
PSIG-2501 PSICOLOGÍA SOCIAL EXPERIMENTAL,16,76043,2,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,14,16,L,1100-1220,.RGD_01,2025-01-21,2025-05-24,.centro cívico
PSIG-2501 PSICOLOGÍA SOCIAL EXPERIMENTAL,16,76043,2,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,14,16,I,1700-1820,.AU_201,2025-01-21,2025-05-24,.Edif. Aulas
PSIG-2502 PSICOLOGÍA SOCIAL CRÍTICA,5,65698,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,55,5,L,1400-1520,.RGD_201,2025-01-21,2025-05-24,.centro cívico
PSIG-2502 PSICOLOGÍA SOCIAL CRÍTICA,5,65698,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,55,5,V,1400-1520,.RGD_201,2025-01-21,2025-05-24,.centro cívico
PSIG-2601 DISEÑO Y ANÁLISIS DE INVESTIGACIÓN 1,3,65699,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,50,47,3,I,0800-0920,.RGD_203,2025-01-21,2025-05-24,.centro cívico
PSIG-2601 DISEÑO Y ANÁLISIS DE INVESTIGACIÓN 1,3,65699,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,50,47,3,V,0800-0920,.RGD_203,2025-01-21,2025-05-24,.centro cívico
PSIG-2602 DISEÑO Y ANÁLISIS DE INVESTIGACIÓN 2,8,65700,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,40,32,8,L,1530-1650,.SD_201-2,2025-01-21,2025-05-24,.Edif. J.M.Santodomingo (SD)
PSIG-2602 DISEÑO Y ANÁLISIS DE INVESTIGACIÓN 2,8,65700,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,40,32,8,I,1530-1650,.SD_201-2,2025-01-21,2025-05-24,.Edif. J.M.Santodomingo (SD)
PSIG-2603 DISEÑO Y ANÁLISIS DE INVESTIGACIÓN 3,8,65701,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,40,32,8,M,1400-1520,.ML_207,2025-01-21,2025-01-28,.Edif. Mario Laserna (ML)
PSIG-2603 DISEÑO Y ANÁLISIS DE INVESTIGACIÓN 3,8,65701,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,40,32,8,J,1400-1520,.ML_207,2025-01-21,2025-01-28,.Edif. Mario Laserna (ML)
PSIG-2603 DISEÑO Y ANÁLISIS DE INVESTIGACIÓN 3,8,65701,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,40,32,8,M,1400-1520,.O_105,2025-01-29,2025-05-24,.Edif. Henry Yerly (O)
PSIG-2603 DISEÑO Y ANÁLISIS DE INVESTIGACIÓN 3,8,65701,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,40,32,8,J,1400-1520,.O_105,2025-01-29,2025-05-24,.Edif. Henry Yerly (O)
PSIG-2701 PSICOMETRÍA,14,65702,1,2,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,16,14,L,0800-0950,.ML_515,2025-01-21,2025-05-24,.Edif. Mario Laserna (ML)
PSIG-2702 ENTREVISTA PSICOLÓGICA,14,65703,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,39,25,14,M,1530-1650,.RGD_001,2025-01-21,2025-05-24,.centro cívico
PSIG-2702 ENTREVISTA PSICOLÓGICA,14,65703,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,39,25,14,J,1530-1650,.RGD_001,2025-01-21,2025-05-24,.centro cívico
PSIG-2702 ENTREVISTA PSICOLÓGICA,2,76041,2,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,28,2,M,1530-1650,.AU_203,2025-01-21,2025-05-24,.Edif. Aulas
PSIG-2702 ENTREVISTA PSICOLÓGICA,2,76041,2,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,28,2,J,1530-1650,.AU_203,2025-01-21,2025-05-24,.Edif. Aulas
PSIG-2703 EVALUACIÓN PSICOLÓGICA (TIPO E),4,65704,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,50,46,4,L,1100-1220,.ML_606,2025-01-21,2025-05-24,.Edif. Mario Laserna (ML)
PSIG-2703 EVALUACIÓN PSICOLÓGICA (TIPO E),4,65704,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,50,46,4,I,1100-1220,.O_401,2025-01-21,2025-05-24,.Edif. Henry Yerly (O)
PSIG-2703 EVALUACIÓN PSICOLÓGICA (TIPO E),4,65704,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,50,46,4,J,1100-1220,.O_204,2025-01-21,2025-05-24,.Edif. Henry Yerly (O)
PSIG-3801 TRABAJO DE GRADO 1,1,65705,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,10,9,1,,,,,,
PSIG-3802 TRABAJO DE GRADO 2,4,65706,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,10,6,4,,,,,,
PSIG-3804 DISEÑO DE PROGRAMAS SOCIALES,4,65707,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,25,21,4,M,1400-1520,.LL_201,2025-01-21,2025-05-24,.Edif. Alberto Lleras (LL)
PSIG-3804 DISEÑO DE PROGRAMAS SOCIALES,4,65707,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,25,21,4,J,1400-1520,.LL_201,2025-01-21,2025-05-24,.Edif. Alberto Lleras (LL)
PSIG-3805 INTRO HABILIDADES CLÍNICAS,3,65708,1,2,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,27,3,L,1100-1250,.RGD_004,2025-01-21,2025-05-24,.centro cívico
PSIG-3806 HABILIDADES PROFESIONALES,3,65709,1,2,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,27,3,V,1400-1550,.AU_206,2025-01-21,2025-05-24,.Edif. Aulas
PSIG-3807 BIENESTAR Y CALIDAD DE VIDA (CICLO 1 DE 8 SEMANAS),1,66577,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,32,31,1,L,1600-1750,.LL_205,2025-01-21,2025-03-15,.Edif. Alberto Lleras (LL)
PSIG-3807 BIENESTAR Y CALIDAD DE VIDA (CICLO 1 DE 8 SEMANAS),1,66577,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,32,31,1,I,1600-1750,.LL_205,2025-01-21,2025-03-15,.Edif. Alberto Lleras (LL)
PSIG-3808 PSICOLOGÍA ORGANIZACIONAL (CICLO 1 DE 8 SEMANAS),3,66667,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,27,3,S,0900-1150,.AU_201,2025-01-21,2025-03-15,.Edif. Aulas
PSIG-3812 PSICOGERONTOLOGÍA (CICLO 2 DE 8 SEMANAS),14,72992,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,25,11,14,M,0700-0850,.LL_104,2025-03-25,2025-05-24,.Edif. Alberto Lleras (LL)
PSIG-3812 PSICOGERONTOLOGÍA (CICLO 2 DE 8 SEMANAS),14,72992,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,25,11,14,J,0700-0850,.LL_104,2025-03-25,2025-05-24,.Edif. Alberto Lleras (LL)
PSIG-3813 EVALUACIÓN PSICOLÓGICA FORENSE (CICLO 1 DE 8 SEMANAS),6,72993,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,26,20,6,M,1700-1850,.SD_302,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
PSIG-3813 EVALUACIÓN PSICOLÓGICA FORENSE (CICLO 1 DE 8 SEMANAS),6,72993,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,26,20,6,J,1700-1850,.SD_302,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
PSIG-3814 INTERVENCIÓN PSICOSOCIAL POBLACIÓN MIGRANTE (CICLO 2 DE 8 SEMANAS),8,75782,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,26,18,8,M,1700-1850,.AU_205,2025-03-25,2025-05-24,.Edif. Aulas
PSIG-3814 INTERVENCIÓN PSICOSOCIAL POBLACIÓN MIGRANTE (CICLO 2 DE 8 SEMANAS),8,75782,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,26,18,8,J,1700-1850,.AU_205,2025-03-25,2025-05-24,.Edif. Aulas
PSIG-3992 ÉTICA PROFESIONAL (CICLO 2 DE 8 SEMANAS),5,66604,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,35,30,5,M,1530-1650,.ML_603,2025-03-25,2025-05-24,.Edif. Mario Laserna (ML)
PSIG-3992 ÉTICA PROFESIONAL (CICLO 2 DE 8 SEMANAS),5,66604,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,35,30,5,J,1530-1650,.ML_603,2025-03-25,2025-05-24,.Edif. Mario Laserna (ML)
PSIG-3993 INTRO PSICOLOGÍA PROFESIONAL (CICLO 1 DE 8 SEMANAS),8,66605,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,22,8,M,0700-0850,.RGD_005,2025-01-21,2025-03-15,.centro cívico
PSIG-3993 INTRO PSICOLOGÍA PROFESIONAL (CICLO 1 DE 8 SEMANAS),8,66605,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,22,8,J,0700-0850,.RGD_05,2025-01-21,2025-03-15,.centro cívico
PSIG-3994 PRÁCTICA PROFESIONAL (ÁREA CLÍNICA),22,68320,1,7,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,8,22,,,,,,
PSIG-3995 SUPERVISIÓN PRÁCTICA (ÁREA CLÍNICA),22,68321,1,2,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,8,22,,,,,,
PSIG-3996 PRÁCTICA PROFESIONAL (ÁREA ELECTIVA),18,71842,1,7,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,12,18,,,,,,
PSIG-3997 SUPERVISIÓN PRÁCTICA (ÁREA ELECTIVA),18,71843,1,2,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,12,18,,,,,,
PSIQ-5101 CURSO CONCEPTOS BÁSICOS,Sin cupo,51753,1,1,202510,16 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,MEDICINA-CENTRO DE PRACTICAS,4,4,0,,,,,,
PSIQ-5102 NEUROPEDIATRIA,Sin cupo,51709,1,4,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,4,0,,,,,,
PSIQ-5103 ENDOCRINOLOGÍA,Sin cupo,51710,1,4,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,4,0,,,,,,
PSIQ-5104 MEDICINA INTERNA,Sin cupo,51711,1,4,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,4,0,,,,,,
PSIQ-5105 GERIATRÍA FSFB,Sin cupo,51712,1,4,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,4,0,,,,,,
PSIQ-5106 GENÉTICA IOIR,Sin cupo,51713,1,1,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,4,0,,,,,,
PSIQ-5107 GENÉTICA FSFB,Sin cupo,51714,1,1,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,4,0,,,,,,
PSIQ-5108 NEUROLOGÍA,Sin cupo,51715,1,7,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,4,0,,,,,,
PSIQ-5200 PSIQUIATRÍA BÁSICA II,Sin cupo,74812,1,3,202510,16 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,MEDICINA-CENTRO DE PRACTICAS,8,8,0,,,,,,
PSIQ-5201 TRABAJO DE GRADO I,Sin cupo,54696,1,1,202510,16 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,MEDICINA-CENTRO DE PRACTICAS,4,4,0,,,,,,
PSIQ-5202 HABILIDAD. COMUNIC.PSIQUIAT.I,Sin cupo,74813,1,1,202510,16 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,MEDICINA-CENTRO DE PRACTICAS,8,8,0,,,,,,
PSIQ-5203 UNIDAD MEDIA ESTANCIA I,Sin cupo,54698,1,4,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,4,0,,,,,,
PSIQ-5204 UNIDAD INTERMEDIOS I,Sin cupo,54699,1,5,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,4,0,,,,,,
PSIQ-5205 UNIDAD AGUDOS,Sin cupo,54700,1,5,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,4,0,,,,,,
PSIQ-5206 URGENCIAS PSIQUIÁTRICAS FSFB,Sin cupo,54701,1,3,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,4,0,,,,,,
PSIQ-5207 URGENCIAS PSIQUIÁTRICAS INM,Sin cupo,54702,1,4,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,4,0,,,,,,
PSIQ-5301 TRABAJO DE GRADO II,Sin cupo,58018,1,1,202510,16 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,MEDICINA-CENTRO DE PRACTICAS,4,4,0,,,,,,
PSIQ-5303 UNIDAD MEDIA ESTANCIA II,Sin cupo,58020,1,4,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,4,0,,,,,,
PSIQ-5304 UNIDAD INTERMEDIOS II,Sin cupo,58021,1,4,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,4,0,,,,,,
PSIQ-5305 ADICCIONES,Sin cupo,58022,1,7,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,4,0,,,,,,
PSIQ-5306 PACIENTE PSIQUIATRICO AGUDO,Sin cupo,58023,1,7,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,4,0,,,,,,
PSIQ-5400 PSIQUIATRÍA AVANZADA I,Sin cupo,74814,1,2,202510,16 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,MEDICINA-CENTRO DE PRACTICAS,8,9,-1,,,,,,
PSIQ-5401 TRABAJO DE GRADO III,Sin cupo,63473,1,1,202510,16 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,MEDICINA-CENTRO DE PRACTICAS,4,5,-1,,,,,,
PSIQ-5402 ANÁLISIS DE LA LITERATURA PSIQUIATRÍA I,Sin cupo,74815,1,1,202510,16 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,MEDICINA-CENTRO DE PRACTICAS,8,8,0,,,,,,
PSIQ-5403 PSIQUIATRÍA DE ENLACE I,Sin cupo,63472,1,7,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,5,-1,,,,,,
PSIQ-5404 PSICOGERIATRÍA HOSPITALARI INM,Sin cupo,63469,1,3,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,5,-1,,,,,,
PSIQ-5405 PSICOGERIATRÍA HOSPITALAR FSFB,Sin cupo,63468,1,3,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,5,-1,,,,,,
PSIQ-5406 NIÑOS Y ADOLESCENTES,Sin cupo,63466,1,6,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,5,-1,,,,,,
PSIQ-5500 PSIQUIATRÍA AVANZADA III,1,74816,1,3,202510,16 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,MEDICINA-CENTRO DE PRACTICAS,8,7,1,,,,,,
PSIQ-5501 TRABAJO DE GRADO IV,1,65936,1,1,202510,16 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,MEDICINA-CENTRO DE PRACTICAS,4,3,1,,,,,,
PSIQ-5503 FORENSE,Sin cupo,65952,1,3,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,4,0,,,,,,
PSIQ-5504 ADULTOS GRAL AMBULATORIO FSFB,Sin cupo,65953,1,3,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,4,0,,,,,,
PSIQ-5505 ADULTOS GRAL AMBULATORIO INMA,Sin cupo,65954,1,3,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,4,0,,,,,,
PSIQ-5506 DISCAPAC. INFANTIL AMBULAT. I,Sin cupo,65955,1,5,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,4,0,,,,,,
PSIQ-5507 HOSPITAL DÍA,Sin cupo,65956,1,6,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,4,0,,,,,,
PSIQ-5508 ANÁLISIS DE LA LITERATURA PSIQUIATRÍA III,1,74817,1,1,202510,16 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,MEDICINA-CENTRO DE PRACTICAS,8,7,1,,,,,,
PSIQ-5601 TRABAJO DE GRADO V,1,68646,1,1,202510,16 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,MEDICINA-CENTRO DE PRACTICAS,4,3,1,,,,,,
PSIQ-5603 DILEMAS ÉTICOS III,1,74818,1,1,202510,16 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,MEDICINA-CENTRO DE PRACTICAS,8,7,1,,,,,,
PSIQ-5604 INFANTIL,1,68648,1,6,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,3,1,,,,,,
PSIQ-5605 COMUNITARIA Y SALUD POBLACIONAL,1,68649,1,3,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,3,1,,,,,,
PSIQ-5606 PSICOGERIATRÍA AMBULAT I FSFB,1,68650,1,3,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,3,1,,,,,,
PSIQ-5607 PSICOGERIATRÍA AMBULATORIA I INMACULADA,1,68651,1,3,202510,ESPECIALIDADES MEDICAS,EXTERNO UNIVERSIDAD,EXTERNO UNIVERSIDAD,4,3,1,,,,,,
