Curso,NRC,Periodo,Edificio,Salón,Días,Horas,Inscritos
MBIO-2104 FUNDAMENTOS DE BIOLOGÍA CELULAR Y MOLECULAR,54682,202510,.Edif. Richard (R),.R_209,I,0930-1050,84
MBIO-2104 FUNDAMENTOS DE BIOLOGÍA CELULAR Y MOLECULAR,54682,202510,.Edif. Richard (R),.R_209,V,0930-1050,84
MBIO-2104 FUNDAMENTOS DE BIOLOGÍA CELULAR Y MOLECULAR,75356,202510,.Edif. Richard (R),.R_210,I,1100-1220,73
MBIO-2104 FUNDAMENTOS DE BIOLOGÍA CELULAR Y MOLECULAR,75356,202510,.Edif. Richard (R),.R_210,V,1100-1220,73
MBIO-2104L LABORATORIO- FUNDAMENTOS DE BIOLOGÍA CELULAR Y MOLECULAR,70580,202510,.Bloque J,.J_105,M,1100-1350,31
MBIO-2104L LABORATORIO- FUNDAMENTOS DE BIOLOGÍA CELULAR Y MOLECULAR,72565,202510,.Bloque J,.J_106,V,1400-1650,25
MBIO-2104L LABORATORIO- FUNDAMENTOS DE BIOLOGÍA CELULAR Y MOLECULAR,72567,202510,.Bloque J,.J_106,M,1100-1350,28
MBIO-2104L LABORATORIO- FUNDAMENTOS DE BIOLOGÍA CELULAR Y MOLECULAR,75357,202510,.Bloque J,.J_106,L,0800-1050,26
MBIO-2104L LABORATORIO- FUNDAMENTOS DE BIOLOGÍA CELULAR Y MOLECULAR,75359,202510,.Bloque J,.J_105,S,0800-1050,23
MBIO-2104L LABORATORIO- FUNDAMENTOS DE BIOLOGÍA CELULAR Y MOLECULAR,75360,202510,.Bloque J,.J_105,L,0800-1050,24
MBIO-2203 PRACTICAS LABOR. AVANZADAS (CICLO 1 DE 8 SEMANAS),52031,202510,.Bloque J,.J_105,I,1400-1450,31
MBIO-2203 PRACTICAS LABOR. AVANZADAS (CICLO 1 DE 8 SEMANAS),52031,202510,.Bloque J,.J_105,I,1500-1750,31
MBIO-2203 PRACTICAS LABOR. AVANZADAS (CICLO 2 DE 8 SEMANAS),55626,202510,.Bloque J,.J_105,I,1400-1450,7
MBIO-2203 PRACTICAS LABOR. AVANZADAS (CICLO 2 DE 8 SEMANAS),55626,202510,.Bloque J,.J_105,I,1500-1750,7
MBIO-2310 BIOLOGIA MOLECULAR DE LA CELULA,69043,202510,.Edif. Henry Yerly (O),.O_101,I,1230-1350,66
MBIO-2310 BIOLOGIA MOLECULAR DE LA CELULA,69043,202510,.Edif. Henry Yerly (O),.O_103,V,1100-1220,66
MBIO-2310P COMPLEMENTARIA Y LABORATORIO BIOLOGÍA MOLECULAR DE LA CÉLULA,74457,202510,.Bloque J,.J_102,L,0800-1050,16
MBIO-2310P COMPLEMENTARIA Y LABORATORIO BIOLOGÍA MOLECULAR DE LA CÉLULA,74457,202510,.Edif. J.M.Santodomingo (SD),.SD_805,L,0930-1050,16
MBIO-2310P COMPLEMENTARIA Y LABORATORIO BIOLOGÍA MOLECULAR DE LA CÉLULA,75373,202510,.Bloque J,.J_102,L,0800-1050,16
MBIO-2310P COMPLEMENTARIA Y LABORATORIO BIOLOGÍA MOLECULAR DE LA CÉLULA,75373,202510,.Edif. J.M.Santodomingo (SD),.SD_805,L,0930-1050,16
MBIO-2310P COMPLEMENTARIA Y LABORATORIO BIOLOGÍA MOLECULAR DE LA CÉLULA,75374,202510,.Bloque J,.J_101,L,0800-1050,18
MBIO-2310P COMPLEMENTARIA Y LABORATORIO BIOLOGÍA MOLECULAR DE LA CÉLULA,75374,202510,.Edif. Henry Yerly (O),.O_405,L,0900-1050,18
MBIO-2310P COMPLEMENTARIA Y LABORATORIO BIOLOGÍA MOLECULAR DE LA CÉLULA,75376,202510,.Bloque J,.J_101,L,0800-1050,16
MBIO-2310P COMPLEMENTARIA Y LABORATORIO BIOLOGÍA MOLECULAR DE LA CÉLULA,75376,202510,.Edif. Henry Yerly (O),.O_405,L,0900-1050,16
MBIO-2502 MICROBIOLOGIA MEDICA,68907,202510,.Edif. Mario Laserna (ML),.ML_617,M,1500-1650,73
MBIO-2502L LABORATORIO-MICROBIOLOGIA MEDICA,70582,202510,.Bloque J,.J_104,I,0800-1050,19
MBIO-2502L LABORATORIO-MICROBIOLOGIA MEDICA,72568,202510,.Bloque J,.J_105,I,0800-1050,17
MBIO-2502L LABORATORIO-MICROBIOLOGIA MEDICA,72569,202510,.Bloque J,.J_106,I,0800-1050,18
MBIO-2502L LABORATORIO-MICROBIOLOGIA MEDICA,72570,202510,.Bloque J,.J_102,I,0800-1050,19
MBIO-2504 ECOLOGIA MICROBIANA,41984,202510,.Edif. Carlos Pacheco Devia(W),.W_403,I,1100-1220,28
MBIO-2504 ECOLOGIA MICROBIANA,41984,202510,.Edif. Carlos Pacheco Devia(W),.W_403,V,1100-1220,28
MBIO-3003 BIOLOGÍA CELULAR DE ARQUEAS Y SUS APLICACIONES BIOTECNOLÓGICAS (CICLO 1 DE 8 SEMANAS),74454,202510,.Edif. Aulas,.AU_209,I,1200-1350,23
MBIO-3003 BIOLOGÍA CELULAR DE ARQUEAS Y SUS APLICACIONES BIOTECNOLÓGICAS (CICLO 1 DE 8 SEMANAS),74454,202510,.Edif. Aulas,.AU_209,V,1200-1350,23
MBIO-3114 EXPLORANDO EL MUNDO VIRAL OCULTO: VIRUS QUE INFECTAN ARQUEAS Y PROTOZOOS (CICLO 1 DE 8 SEMANAS),74455,202510,.Edif. J.M.Santodomingo (SD),.SD_405,I,0900-1050,25
MBIO-3114 EXPLORANDO EL MUNDO VIRAL OCULTO: VIRUS QUE INFECTAN ARQUEAS Y PROTOZOOS (CICLO 1 DE 8 SEMANAS),74455,202510,.Edif. J.M.Santodomingo (SD),.SD_405,V,0900-1050,25
MBIO-3122 HELMINTOS PARÁSITOS Y ECTOPARÁSITOS (CICLO 2 DE 8 SEMANAS),63929,202510,.Edif. J.M.Santodomingo (SD),.SD_801,M,1400-1550,19
MBIO-3122 HELMINTOS PARÁSITOS Y ECTOPARÁSITOS (CICLO 2 DE 8 SEMANAS),63929,202510,.Edif. J.M.Santodomingo (SD),.SD_801,J,1400-1550,19
MBIO-3122 HELMINTOS PARÁSITOS Y ECTOPARÁSITOS (CICLO 2 DE 8 SEMANAS),63929,202510,.Bloque J,.J_101,I,1600-1850,19
MBIO-3123 PARÁSITOS PROTISTAS TROPICALES (CICLO 1 DE 8 SEMANAS),63936,202510,.Edif. Alberto Lleras (LL),.LL_206,M,1400-1550,19
MBIO-3123 PARÁSITOS PROTISTAS TROPICALES (CICLO 1 DE 8 SEMANAS),63936,202510,.Bloque J,.J_101,I,1600-1850,19
MBIO-3123 PARÁSITOS PROTISTAS TROPICALES (CICLO 1 DE 8 SEMANAS),63936,202510,.Edif. Alberto Lleras (LL),.LL_202,J,1400-1550,19
MBIO-3130 FUNDAMENTOS DE INMUNOLOGIA (CICLO 1 DE 8 SEMANAS),74445,202510,.Edif. Alberto Lleras (LL),.LL_203,M,0700-0850,28
MBIO-3130 FUNDAMENTOS DE INMUNOLOGIA (CICLO 1 DE 8 SEMANAS),74445,202510,.Edif. Alberto Lleras (LL),.LL_203,J,0700-0850,28
MBIO-3130 FUNDAMENTOS DE INMUNOLOGIA (CICLO 1 DE 8 SEMANAS),74445,202510,.Bloque J,.J_105,V,1230-1520,28
MBIO-3132 INMUNOLOGIA APLICADA (CICLO 2 DE 8 SEMANAS),74446,202510,.Edif. Henry Yerly (O),.O_301,M,0700-0850,29
MBIO-3132 INMUNOLOGIA APLICADA (CICLO 2 DE 8 SEMANAS),74446,202510,.Edif. Henry Yerly (O),.O_301,J,0700-0850,29
MBIO-3132 INMUNOLOGIA APLICADA (CICLO 2 DE 8 SEMANAS),74446,202510,.Bloque J,.J_105,V,1230-1520,29
MBIO-3151 HONGOS MAGICOS Y PERVERSOS,74447,202510,.Bloque J,.J_106,J,1100-1350,17
MBIO-3162 BIOLOGIA SINTETICA:DISEÑANDO EL FUTURO (CICLO 1 DE 8 SEMANAS),74448,202510,.Bloque J,.J_105,M,1400-1750,16
MBIO-3172 PIGMENTOS MICROBIANOS Y APLICACIONES EN BIOTECNOLOGÍA AMBIENTAL (CICLO 2 DE 8 SEMANAS),70573,202510,.Bloque B,.B_201,M,1200-1350,14
MBIO-3172 PIGMENTOS MICROBIANOS Y APLICACIONES EN BIOTECNOLOGÍA AMBIENTAL (CICLO 2 DE 8 SEMANAS),70573,202510,.Bloque B,.B_201,I,1200-1350,14
MBIO-3172 PIGMENTOS MICROBIANOS Y APLICACIONES EN BIOTECNOLOGÍA AMBIENTAL (CICLO 2 DE 8 SEMANAS),70573,202510,.Bloque J,.J_105,J,0800-1050,14
MBIO-3202 MICROBIOMAS EN AMBIENTES Y AGRICULTURA CON MÉTODOS Y APLICACIONES (CICLO 2 DE 8 SEMANAS),74456,202510,.Edif. Alberto Lleras (LL),.LL_205,M,0900-1050,30
MBIO-3202 MICROBIOMAS EN AMBIENTES Y AGRICULTURA CON MÉTODOS Y APLICACIONES (CICLO 2 DE 8 SEMANAS),74456,202510,.Edif. Carlos Pacheco Devia(W),.W_101,I,0900-1050,30
MBIO-3308 MICOLOGÍA INDUSTRIAL (CICLO 1 DE 8 SEMANAS),74451,202510,.Bloque J,.J_106,I,1100-1350,9
MBIO-3308 MICOLOGÍA INDUSTRIAL (CICLO 1 DE 8 SEMANAS),74451,202510,.Edif. Henry Yerly (O),.O_302,J,1400-1550,9
MBIO-3308 MICOLOGÍA INDUSTRIAL (CICLO 1 DE 8 SEMANAS),74451,202510,.Edif. Mario Laserna (ML),.ML_608,V,1400-1550,9
MBIO-3320 PRODUCTOS BIOTECNOLÓGICOS (CICLO 2 DE 8 SEMANAS),74452,202510,.Bloque J,.J_105,I,1100-1350,13
MBIO-3320 PRODUCTOS BIOTECNOLÓGICOS (CICLO 2 DE 8 SEMANAS),74452,202510,.Edif. Henry Yerly (O),.O_302,J,1400-1550,13
MBIO-3320 PRODUCTOS BIOTECNOLÓGICOS (CICLO 2 DE 8 SEMANAS),74452,202510,.Edif. Alberto Lleras (LL),.LL_201,V,1400-1550,13
MBIO-3620 BIOLOGIA MOLECULAR DE LA CELULAR (DCB)-TEO (CICLO 1 DE 8 SEMANAS),71488,202510,.Edif. J.M.Santodomingo (SD),.SD_304,M,0900-1050,20
MBIO-3620 BIOLOGIA MOLECULAR DE LA CELULAR (DCB)-TEO (CICLO 1 DE 8 SEMANAS),71488,202510,.Edif. J.M.Santodomingo (SD),.SD_304,J,0900-1050,20
MBIO-3912 INSCRIPCION PROYECTO DE GRADO,11329,202510,,,,,13
"MBIO-3913 TRABAJO DE GRADO, MONOGRAFÍA, PASANTÍA O EMPRENDIMIENTO",75401,202510,,,,,1
"MBIO-3913 TRABAJO DE GRADO, MONOGRAFÍA, PASANTÍA O EMPRENDIMIENTO",75409,202510,,,,,1
"MBIO-3913 TRABAJO DE GRADO, MONOGRAFÍA, PASANTÍA O EMPRENDIMIENTO",75411,202510,,,,,1
"MBIO-3913 TRABAJO DE GRADO, MONOGRAFÍA, PASANTÍA O EMPRENDIMIENTO",75414,202510,,,,,1
"MBIO-3913 TRABAJO DE GRADO, MONOGRAFÍA, PASANTÍA O EMPRENDIMIENTO",75402,202510,,,,,2
"MBIO-3913 TRABAJO DE GRADO, MONOGRAFÍA, PASANTÍA O EMPRENDIMIENTO",75415,202510,,,,,1
"MBIO-3913 TRABAJO DE GRADO, MONOGRAFÍA, PASANTÍA O EMPRENDIMIENTO",72580,202510,,,,,3
"MBIO-3913 TRABAJO DE GRADO, MONOGRAFÍA, PASANTÍA O EMPRENDIMIENTO",66032,202510,,,,,2
MBIO-3991 PRACTICA PROFESIONAL,74449,202510,,,,,1
MBIO-3993 PRACTICA DE GRADO,12055,202510,,,,,4
MBIT-4101 HABILIDADES GERENCIALES EN TI,16852,202510,.centro cívico,.RGD_106-7,S,1000-1250,20
MBIT-4201 EMPRENDIMIENTO Y COMERCIO ELECTRÓNICO,65847,202510,.Edif. J.M.Santodomingo (SD),.SD_203-4,I,1800-2050,14
MBIT-4203 BUSINESS ANALYTICS,74460,202510,.centro cívico,.RGD_201,M,1800-2050,27
MBIT-4214 DIGITAL CUSTOMER EXPERIENCE,74462,202510,.Edif. Aulas,.AU_306,S,0700-0950,22
MCLA-4002 TUTORIAL PROFUNDIZACIÓN 1,74466,202510,,,,,1
MCLA-4004 TUTORIAL DE PROFUNDIZACIÓN 2,71500,202510,,,,,1
MCLA-4015 TESIS DE MAESTRÍA - 2A,71501,202510,,,,,1
MCLA-4016 TESIS DE MAESTRÍA - 2B,74468,202510,,,,,2
MCLA-4019 EL RENACIMIENTO ITALIANO Y EL NUEVO MUNDO,74469,202510,.Bloque C,.C_207,I,1700-1950,5
MDER-4202 TEORÍA II,74471,202510,.centro cívico,.RGD_106-7,M,1700-1950,6
MDER-4202 TEORÍA II,75438,202510,.Edif. Mario Laserna (ML),.ML_512,M,1700-1950,7
MDER-4203 COLOQUIO DE INVESTIGACION,56993,202510,.Bloque C,.C_210,I,1700-1950,4
MDER-4401 MONOGRAFIA DE GRADO,56251,202510,,,,,5
MDER-4503 DERECHO CONSTITUCIONAL AVANZADO: ESTRUCTURA JURÍDICA DE LA REVOLUCIÓN DE LA INTELIGENCIA ARTIFICIAL,75527,202510,.Edif. Alberto Lleras (LL),.LL_104,I,1700-1950,10
"MDER-4575 DERECHO, GÉNERO Y VIDA PRIVADA",75525,202510,.Edif. J.M.Santodomingo (SD),.SD_404,J,1700-1950,6
"MDER-4854 MUJERES, DESIGUALDAD Y POBREZA",75205,202510,.Edif. Alberto Lleras (LL),.LL_104,L,0630-0920,11
"MDER-4984 CAMBIO CLIMÁTICO: DEBATES SOBRE JUSTICIA, DERECHOS HUMANOS E INTERSECCIONES",75524,202510,.Edif. J.M.Santodomingo (SD),.SD_302,L,1700-1950,10
MDIS-4105 ESTUDIO MAESTRÍA,61529,202510,.Edif. Enrique Cavelier(S1),.S1_201,I,1600-1850,10
MDIS-4105 ESTUDIO MAESTRÍA,72742,202510,.Edif. Enrique Cavelier(S1),.S1_201,M,1600-1950,19
MDIS-4204 DISEÑO Y TECNOLOGÍA (CICLO 1 DE 8 SEMANAS),75890,202510,.Edif. Enrique Cavelier(S1),.S1_103,L,1600-1850,23
MDIS-4337 DISEÑO COMPORTAMENTAL (CICLO 1 DE 8 SEMANAS),74481,202510,.Edif. Enrique Cavelier(S1),.S1_201,V,1600-1750,23
MDIS-4338 DISEÑO UI / UX (CICLO 2 DE 8 SEMANAS),74482,202510,.Edif. Enrique Cavelier(S1),.S1_201,J,1800-1950,22
MDIS-4401 SEMINARIO MAESTRIA 1 (CICLO 1 DE 8 SEMANAS),65160,202510,.Edif. Enrique Cavelier(S1),.S1_201,J,1600-1750,5
MDIS-4402 SEMINARIO MAESTRIA 2 (CICLO 2 DE 8 SEMANAS),74479,202510,.Edif. Enrique Cavelier(S1),.S1_201,J,1600-1750,18
MDIS-4501 LABORATORIO DE INNOVACIÓN APLICADA (CICLO 1 DE 8 SEMANAS),75864,202510,.Edif. Enrique Cavelier(S1),.S1_201,V,1400-1550,5
MDIS-4601 ESTUDIO MAESTRÍA 4 PROYECTO DE GRADO,61570,202510,,,,,1
MDIS-4601 ESTUDIO MAESTRÍA 4 PROYECTO DE GRADO,63772,202510,,,,,1
MDIS-4601 ESTUDIO MAESTRÍA 4 PROYECTO DE GRADO,75639,202510,,,,,1
MDIS-4601 ESTUDIO MAESTRÍA 4 PROYECTO DE GRADO,75641,202510,,,,,1
MDIS-4601 ESTUDIO MAESTRÍA 4 PROYECTO DE GRADO,75861,202510,,,,,1
MDIS-4601 ESTUDIO MAESTRÍA 4 PROYECTO DE GRADO,75862,202510,,,,,1
MDIS-4701 VIAJES DE ESTUDIO,74480,202510,,,,,14
MECA-4108 MICROECONOMETRÍA APLICADA,65164,202510,.Edif. Mario Laserna (ML),.ML_516,I,1800-2050,16
MECA-4108C COMPLEMENTARIA MICROECONOMETRIA APL,70591,202510,.Edif. Mario Laserna (ML),.ML_510,S,0800-0920,16
MECA-4209 REGULACIÓN ECONÓMICA: MERCADO LABORAL,74486,202510,.Edif. Mario Laserna (ML),.ML_516,J,1800-2050,6
MECA-4210 ECONOMÍA Y MERCADO DE CAPITALES: REGULACIÓN Y OPERACIÓN EN COLOMBIA,74487,202510,.Edif. Alberto Lleras (LL),.LL_107,L,1800-2050,20
MECA-4210C COMPLEMENTARIA ECONOMÍA Y MERCADO DE CAPITALES: REGULACIÓN Y OPERACIÓN EN COLOMBIA,74494,202510,.centro cívico,.RGD_311,S,1100-1220,20
MECA-4305 ECONOMIA Y SOSTENIBILIDAD,74489,202510,.Edif. Mario Laserna (ML),.ML_614,I,1800-2050,5
MECA-4305C COMPLEMENTARIA ECONOMIA Y SOSTENIBILIDAD,74493,202510,.Edif. Aulas,.AU_203,S,0930-1050,5
MECA-4401 ANÁLISIS COSTO BENEFICIO,71516,202510,.centro cívico,.RGD_07,J,1800-2050,32
MECA-4401C COMPLEMENTARIA ANÁLISIS COSTO BENEFICIO,71519,202510,.Edif. Mario Laserna (ML),.ML_509,V,1930-2050,32
MECA-4406 FINANCIANDO LA TRANSICIÓN ENERGÉTICA,74972,202510,.centro cívico,.RGD_01,L,1800-2050,14
MECA-4501 SEMINARIO INVESTIGACIÓN MECA,61582,202510,.Edif. Mario Laserna (ML),.ML_604,M,1800-2050,9
MECA-4502 PROYECTO DE GRADO,65170,202510,.Edif. Mario Laserna (ML),.ML_606,I,1930-2050,20
MECU-4202 TUTORIA DE INVESTIGACION I,68020,202510,,,,,6
MECU-4203 TUTORIA DE INVESTIGACIÓN II,39389,202510,,,,,1
MEDI-1101 INTRODUCCION A LA PROFESION MEDICA,11558,202510,.centro cívico,.RGD_04,I,1630-1920,101
MEDI-1102 HABILIDADES DE COMUNICACIÓN I,11559,202510,.centro cívico,.RGD_004,I,1100-1150,49
MEDI-1102 HABILIDADES DE COMUNICACIÓN I,11559,202510,.centro cívico,.RGD_004,V,1230-1420,49
MEDI-1103 ETICA MEDICA Y PROFESIONALI. I (CICLO 2 DE 8 SEMANAS),11560,202510,.Bloque B,.B_202,L,1300-1450,59
MEDI-1104 PRINCIP. DEL DESARROLLO HUMANO (CICLO 1 DE 8 SEMANAS),11561,202510,.Edif. J.M.Santodomingo (SD),.SD_805,L,1300-1450,58
MEDI-1105 EPIDEMIOLOGIA,11562,202510,.Edif. J.M.Santodomingo (SD),.SD_805,I,1100-1250,69
MEDI-1105 EPIDEMIOLOGIA,11562,202510,.Edif. J.M.Santodomingo (SD),.SD_805,S,0800-0950,69
MEDI-1106 MEDICINA SOCIAL (TIPO E),11563,202510,.Edif. Mario Laserna (ML),.ML_617,I,1400-1550,77
MEDI-1200 ANATOMIA,11564,202510,.centro cívico,.RGD_106-7,M,1500-1650,78
MEDI-1200 ANATOMIA,11564,202510,.centro cívico,.RGD_106-7,I,1500-1650,78
MEDI-1200 ANATOMIA,11564,202510,.centro cívico,.RGD_106-7,V,1500-1650,78
MEDI-1208 EMBRIOLOGIA,54575,202510,.centro cívico,.RGD_04,M,1300-1450,50
MEDI-1209 HISTOLOGIA,11566,202510,.centro cívico,.RGD_04,M,0800-0950,115
MEDI-1210 FARMACOLOGIA,11567,202510,.Edif. J.M.Santodomingo (SD),.SD_805,M,0900-1050,76
MEDI-1210 FARMACOLOGIA,11567,202510,.Edif. J.M.Santodomingo (SD),.SD_805,J,0900-1050,76
MEDI-1210 FARMACOLOGIA,11567,202510,.Edif. J.M.Santodomingo (SD),.SD_805,S,1000-1150,76
MEDI-1211 FISIOLOGIA,11568,202510,.centro cívico,.RGD_04,I,0900-1050,70
MEDI-1211 FISIOLOGIA,11568,202510,.centro cívico,.RGD_04,J,0900-1050,70
MEDI-1212 INMUNOLOGIA,11569,202510,.Edif. J.M.Santodomingo (SD),.SD_805,J,1400-1550,88
MEDI-1212 INMUNOLOGIA,75920,202510,.No Requiere,.NOREQ,S,0800-0950,9
MEDI-1216 PATOLOGIA,11571,202510,.Edif. J.M.Santodomingo (SD),.SD_805,V,0930-1220,71
MEDI-1218 BIOQUIMICA,12091,202510,.centro cívico,.RGD_04,J,1400-1550,75
MEDI-1218 BIOQUIMICA,12091,202510,.centro cívico,.RGD_04,J,1700-1850,75
MEDI-1220 BIOMEDICINA MOLECULAR,61603,202510,.centro cívico,.RGD_04,L,0900-1150,65
MEDI-1221 NEUROANATOMIA,63756,202510,.centro cívico,.RGD_04,L,1500-1650,78
MEDI-1222 ANATOMÍA I,74937,202510,.Edif. Aulas,.AU_0006,J,1500-1650,44
MEDI-1222 ANATOMÍA I,74937,202510,.Bloque B,.B_402,V,1500-1650,44
MEDI-1223 MEDICINA PARA PRINCIPIANTES,66731,202510,.Centro de Prácticas,.CP,L,0800-0950,14
MEDI-1223 MEDICINA PARA PRINCIPIANTES,66731,202510,.Edif. Aulas,.AU_302,M,0800-0950,14
MEDI-1223 MEDICINA PARA PRINCIPIANTES,66731,202510,.Edif. Aulas,.AU_0006,I,0900-1050,14
MEDI-1223 MEDICINA PARA PRINCIPIANTES,66731,202510,.Edif. Aulas,.AU_0006,J,0800-0950,14
MEDI-2008 LOS LÍMITES DEL GENOMA: UNA MIRADA GEN-ETICA (TIPO E),61606,202510,.Edif. Aulas,.AU_303,J,1100-1220,8
MEDI-2008 LOS LÍMITES DEL GENOMA: UNA MIRADA GEN-ETICA (TIPO E),61606,202510,.Edif. Aulas,.AU_303,V,1100-1220,8
MEDI-2009 FUNDAMENTOS EN NEUROCIENCIA,63869,202510,.Edif. Henry Yerly (O),.O_204,M,1100-1220,43
MEDI-2009 FUNDAMENTOS EN NEUROCIENCIA,63869,202510,.Edif. Henry Yerly (O),.O_204,I,1100-1220,43
MEDI-2009 FUNDAMENTOS EN NEUROCIENCIA,63869,202510,.Edif. Henry Yerly (O),.O_403,M,1100-1220,43
MEDI-2009 FUNDAMENTOS EN NEUROCIENCIA,63869,202510,.Edif. Henry Yerly (O),.O_403,I,1100-1220,43
MEDI-2010 FRONTERAS EN NEUROCIENCIA (TIPO E),63870,202510,.centro cívico,.RGD_106-7,L,0930-1050,47
MEDI-2010 FRONTERAS EN NEUROCIENCIA (TIPO E),63870,202510,.Edif. J.M.Santodomingo (SD),.SD_401,I,0930-1050,47
MEDI-2301 PARASITOLOGIA MEDICA,11578,202510,.Edif. J.M.Santodomingo (SD),.SD_805,I,1400-1550,79
MEDI-3543 INTERNADO SELECTIVO INVESTI. 3,68027,202510,,,,,1
MFIN-4000 ESTADISTICA (CICLO 1 DE 8 SEMANAS),31897,202510,.Edif. J.M.Santodomingo (SD),.SD_716,M,1800-2050,27
MFIN-4000 ESTADISTICA (CICLO 1 DE 8 SEMANAS),31897,202510,.Edif. J.M.Santodomingo (SD),.SD_716,M,1800-1920,27
MFIN-4000 ESTADISTICA (CICLO 1 DE 8 SEMANAS),31897,202510,.Edif. J.M.Santodomingo (SD),.SD_716,V,1800-1920,27
MFIN-4000 ESTADISTICA (CICLO 1 DE 8 SEMANAS),31897,202510,.Edif. J.M.Santodomingo (SD),.SD_716,M,1800-2050,27
MFIN-4000 ESTADISTICA (CICLO 1 DE 8 SEMANAS),31897,202510,.Edif. J.M.Santodomingo (SD),.SD_716,M,1800-1920,27
MFIN-4000 ESTADISTICA (CICLO 1 DE 8 SEMANAS),31897,202510,.Edif. J.M.Santodomingo (SD),.SD_716,V,1800-1920,27
MFIN-4000 ESTADISTICA (CICLO 1 DE 8 SEMANAS),75740,202510,.Edif. J.M.Santodomingo (SD),.SD_715,M,1800-2050,26
MFIN-4100 ASPECTOS LEGALES FINANCIEROS (CICLO 1 DE 8 SEMANAS),75743,202510,.Edif. J.M.Santodomingo (SD),.SD_716,J,1800-2050,27
MFIN-4100 ASPECTOS LEGALES FINANCIEROS (CICLO 1 DE 8 SEMANAS),38111,202510,.Edif. J.M.Santodomingo (SD),.SD_702,I,1800-2050,22
MFIN-4100 ASPECTOS LEGALES FINANCIEROS (CICLO 1 DE 8 SEMANAS),38111,202510,.Edif. J.M.Santodomingo (SD),.SD_801,L,1800-2050,22
MFIN-4200 ADMINISTRACIÓN DE PORTAFOLIO (CICLO 1 DE 8 SEMANAS),72921,202510,.Edif. J.M.Santodomingo (SD),.SD_703,I,1800-2050,25
MFIN-4200 ADMINISTRACIÓN DE PORTAFOLIO (CICLO 1 DE 8 SEMANAS),72921,202510,.Edif. J.M.Santodomingo (SD),.SD_716,L,1800-2050,25
MFIN-4200 ADMINISTRACIÓN DE PORTAFOLIO (CICLO 1 DE 8 SEMANAS),75742,202510,.Edif. J.M.Santodomingo (SD),.SD_802,J,1800-2050,28
MFIN-4203 DERIVADOS (CICLO 2 DE 8 SEMANAS),35668,202510,.Edif. J.M.Santodomingo (SD),.SD_801,I,1800-2050,22
MFIN-4203 DERIVADOS (CICLO 2 DE 8 SEMANAS),73474,202510,.Edif. J.M.Santodomingo (SD),.SD_806,J,1800-2050,29
MFIN-4203 DERIVADOS (CICLO 2 DE 8 SEMANAS),73474,202510,.Edif. J.M.Santodomingo (SD),.SD_702,L,1800-2050,29
MFIN-4203 DERIVADOS (CICLO 2 DE 8 SEMANAS),73474,202510,.Edif. J.M.Santodomingo (SD),.SD_801,J,1800-2050,29
MFIN-4206 FINANZAS CORPORATIVAS (CICLO 2 DE 8 SEMANAS),35669,202510,.Edif. J.M.Santodomingo (SD),.SD_801,M,1800-2050,21
MFIN-4206 FINANZAS CORPORATIVAS (CICLO 2 DE 8 SEMANAS),72914,202510,.Edif. J.M.Santodomingo (SD),.SD_716,M,1800-2050,15
MFIN-4208 MERCADO DE CAPITALES (CICLO 2 DE 8 SEMANAS),31900,202510,.Edif. J.M.Santodomingo (SD),.SD_702,I,1800-2050,23
MFIN-4208 MERCADO DE CAPITALES (CICLO 2 DE 8 SEMANAS),31900,202510,.Edif. J.M.Santodomingo (SD),.SD_802,S,0800-1050,23
MFIN-4208 MERCADO DE CAPITALES (CICLO 2 DE 8 SEMANAS),31900,202510,.Edif. J.M.Santodomingo (SD),.SD_703,S,0800-1050,23
MFIN-4208 MERCADO DE CAPITALES (CICLO 2 DE 8 SEMANAS),73336,202510,.Edif. J.M.Santodomingo (SD),.SD_715,I,1800-2050,28
MFIN-4208 MERCADO DE CAPITALES (CICLO 2 DE 8 SEMANAS),73336,202510,.Edif. J.M.Santodomingo (SD),.SD_802,V,1800-2050,28
MFIN-4210 POLÍTICA ECONÓMICA (CICLO 2 DE 8 SEMANAS),35670,202510,.Edif. J.M.Santodomingo (SD),.SD_716,I,1800-2050,31
MFIN-4210 POLÍTICA ECONÓMICA (CICLO 2 DE 8 SEMANAS),73475,202510,.Edif. J.M.Santodomingo (SD),.SD_804,J,1800-2050,25
MFIN-4210 POLÍTICA ECONÓMICA (CICLO 2 DE 8 SEMANAS),73475,202510,.Edif. J.M.Santodomingo (SD),.SD_802,V,1800-2050,25
MFIN-4213 VALORACIÓN DE ACTIVOS (CICLO 1 DE 8 SEMANAS),75744,202510,.Edif. J.M.Santodomingo (SD),.SD_703,M,1800-2050,25
MFIN-4213 VALORACIÓN DE ACTIVOS (CICLO 1 DE 8 SEMANAS),75744,202510,.Edif. J.M.Santodomingo (SD),.SD_807,I,1800-2050,25
MFIN-4213 VALORACIÓN DE ACTIVOS (CICLO 1 DE 8 SEMANAS),38113,202510,.Edif. J.M.Santodomingo (SD),.SD_801,M,1800-2050,27
MFIN-4216 GESTIÓN DE RIESGOS (CICLO 1 DE 8 SEMANAS),35671,202510,.Edif. J.M.Santodomingo (SD),.SD_802,I,1800-2050,39
MFIN-4216 GESTIÓN DE RIESGOS (CICLO 1 DE 8 SEMANAS),35671,202510,.Edif. J.M.Santodomingo (SD),.SD_715,I,1800-2050,39
