Curso,NRC,Edificio,Días,Inscritos,Rango de Horas,Index,_6
DERE-2201 OBLIGACIONES I,10260,SD,I,26,"(12.0, 12.5)",1406.0,"(11, 13)"
DERE-2201 OBLIGACIONES I,10260,SD,I,26,"(12.5, 13.0)",1406.0,"(11, 13)"
IIND-3304 NEGOCIACIÓN Y RESOLUCIÓN DE CONFLICTOS,71298,SD,I,45,"(11.0, 11.5)",1407.0,"(11, 14)"
IIND-3304 NEGOCIACIÓN Y RESOLUCIÓN DE CONFLICTOS,71298,SD,I,45,"(11.5, 12.0)",1407.0,"(11, 14)"
IIND-3304 NEGOCIACIÓN Y RESOLUCIÓN DE CONFLICTOS,71298,SD,I,45,"(12.0, 12.5)",1407.0,"(11, 14)"
IIND-3304 NEGOCIACIÓN Y RESOLUCIÓN DE CONFLICTOS,71298,SD,I,45,"(12.5, 13.0)",1407.0,"(11, 14)"
IIND-3304 NEGOCIACIÓN Y RESOLUCIÓN DE CONFLICTOS,71298,SD,I,45,"(13.0, 13.5)",1407.0,"(11, 14)"
IIND-3304 NEGOCIACIÓN Y RESOLUCIÓN DE CONFLICTOS,71298,SD,I,45,"(13.5, 14.0)",1407.0,"(11, 14)"
CBCA-1313 LENGUAJE Y PODER (CICLO 1 DE 8 SEMANAS),71927,SD,I,42,"(12.0, 12.5)",1408.0,"(12, 14)"
CBCA-1313 LENGUAJE Y PODER (CICLO 1 DE 8 SEMANAS),71927,SD,I,42,"(12.5, 13.0)",1408.0,"(12, 14)"
CBCA-1313 LENGUAJE Y PODER (CICLO 1 DE 8 SEMANAS),71927,SD,I,42,"(13.0, 13.5)",1408.0,"(12, 14)"
CBCA-1313 LENGUAJE Y PODER (CICLO 1 DE 8 SEMANAS),71927,SD,I,42,"(13.5, 14.0)",1408.0,"(12, 14)"
"CBCC-1177 COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",33720,SD,I,51,"(12.0, 12.5)",1409.0,"(12, 14)"
"CBCC-1177 COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",33720,SD,I,51,"(12.5, 13.0)",1409.0,"(12, 14)"
"CBCC-1177 COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",33720,SD,I,51,"(13.0, 13.5)",1409.0,"(12, 14)"
"CBCC-1177 COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",33720,SD,I,51,"(13.5, 14.0)",1409.0,"(12, 14)"
"CBCC-1177 COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",33715,SD,I,36,"(12.0, 12.5)",1410.0,"(12, 14)"
"CBCC-1177 COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",33715,SD,I,36,"(12.5, 13.0)",1410.0,"(12, 14)"
"CBCC-1177 COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",33715,SD,I,36,"(13.0, 13.5)",1410.0,"(12, 14)"
"CBCC-1177 COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",33715,SD,I,36,"(13.5, 14.0)",1410.0,"(12, 14)"
"CBCC-1177 COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 1 DE 8 SEMANAS)",33702,SD,I,40,"(12.0, 12.5)",1411.0,"(12, 14)"
"CBCC-1177 COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 1 DE 8 SEMANAS)",33702,SD,I,40,"(12.5, 13.0)",1411.0,"(12, 14)"
"CBCC-1177 COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 1 DE 8 SEMANAS)",33702,SD,I,40,"(13.0, 13.5)",1411.0,"(12, 14)"
"CBCC-1177 COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 1 DE 8 SEMANAS)",33702,SD,I,40,"(13.5, 14.0)",1411.0,"(12, 14)"
DERE-2205 CONTRATOS,68761,SD,I,21,"(12.0, 12.5)",1412.0,"(12, 14)"
DERE-2205 CONTRATOS,68761,SD,I,21,"(12.5, 13.0)",1412.0,"(12, 14)"
DERE-2205 CONTRATOS,68761,SD,I,21,"(13.0, 13.5)",1412.0,"(12, 14)"
DERE-2205 CONTRATOS,68761,SD,I,21,"(13.5, 14.0)",1412.0,"(12, 14)"
ESCR-1102 ESCRITURA UNIVERSITARIA II (CICLO 2 DE 8 SEMANAS),51690,SD,I,23,"(12.0, 12.5)",1413.0,"(12, 14)"
ESCR-1102 ESCRITURA UNIVERSITARIA II (CICLO 2 DE 8 SEMANAS),51690,SD,I,23,"(12.5, 13.0)",1413.0,"(12, 14)"
ESCR-1102 ESCRITURA UNIVERSITARIA II (CICLO 2 DE 8 SEMANAS),51690,SD,I,23,"(13.0, 13.5)",1413.0,"(12, 14)"
ESCR-1102 ESCRITURA UNIVERSITARIA II (CICLO 2 DE 8 SEMANAS),51690,SD,I,23,"(13.5, 14.0)",1413.0,"(12, 14)"
IMEC-2001 HERRAMIENTAS COMPUTACIONALES (CICLO 1 DE 8 SEMANAS),58403,SD,I,24,"(12.0, 12.5)",1414.0,"(12, 14)"
IMEC-2001 HERRAMIENTAS COMPUTACIONALES (CICLO 1 DE 8 SEMANAS),58403,SD,I,24,"(12.5, 13.0)",1414.0,"(12, 14)"
IMEC-2001 HERRAMIENTAS COMPUTACIONALES (CICLO 1 DE 8 SEMANAS),58403,SD,I,24,"(13.0, 13.5)",1414.0,"(12, 14)"
IMEC-2001 HERRAMIENTAS COMPUTACIONALES (CICLO 1 DE 8 SEMANAS),58403,SD,I,24,"(13.5, 14.0)",1414.0,"(12, 14)"
IMEC-3332 SISTEMAS HVAC Y SOSTENIBILIDAD (CICLO 1 DE 8 SEMANAS),72700,SD,I,31,"(12.0, 12.5)",1415.0,"(12, 14)"
IMEC-3332 SISTEMAS HVAC Y SOSTENIBILIDAD (CICLO 1 DE 8 SEMANAS),72700,SD,I,31,"(12.5, 13.0)",1415.0,"(12, 14)"
IMEC-3332 SISTEMAS HVAC Y SOSTENIBILIDAD (CICLO 1 DE 8 SEMANAS),72700,SD,I,31,"(13.0, 13.5)",1415.0,"(12, 14)"
IMEC-3332 SISTEMAS HVAC Y SOSTENIBILIDAD (CICLO 1 DE 8 SEMANAS),72700,SD,I,31,"(13.5, 14.0)",1415.0,"(12, 14)"
MATE-1107 ALGEBRA LINEAL 2,10575,SD,I,27,"(12.0, 12.5)",1416.0,"(12, 14)"
MATE-1107 ALGEBRA LINEAL 2,10575,SD,I,27,"(12.5, 13.0)",1416.0,"(12, 14)"
MATE-1107 ALGEBRA LINEAL 2,10575,SD,I,27,"(13.0, 13.5)",1416.0,"(12, 14)"
MATE-1107 ALGEBRA LINEAL 2,10575,SD,I,27,"(13.5, 14.0)",1416.0,"(12, 14)"
ADMI-2106 GERENCIA SOSTENIBIL. (INGLÉS),51766,SD,I,52,"(12.0, 12.5)",1417.0,"(12, 14)"
ADMI-2106 GERENCIA SOSTENIBIL. (INGLÉS),51766,SD,I,52,"(12.5, 13.0)",1417.0,"(12, 14)"
ADMI-2106 GERENCIA SOSTENIBIL. (INGLÉS),51766,SD,I,52,"(13.0, 13.5)",1417.0,"(12, 14)"
ADMI-2106 GERENCIA SOSTENIBIL. (INGLÉS),51766,SD,I,52,"(13.5, 14.0)",1417.0,"(12, 14)"
ADMI-3341 ELECTIVE BRAND MANAGEMENT,70663,SD,I,41,"(12.0, 12.5)",1418.0,"(12, 14)"
ADMI-3341 ELECTIVE BRAND MANAGEMENT,70663,SD,I,41,"(12.5, 13.0)",1418.0,"(12, 14)"
ADMI-3341 ELECTIVE BRAND MANAGEMENT,70663,SD,I,41,"(13.0, 13.5)",1418.0,"(12, 14)"
ADMI-3341 ELECTIVE BRAND MANAGEMENT,70663,SD,I,41,"(13.5, 14.0)",1418.0,"(12, 14)"
BIOL-1327 ECOLOGÍA: PRINCIPIOS Y APLICACIONES,11368,SD,I,36,"(12.0, 12.5)",1419.0,"(12, 14)"
BIOL-1327 ECOLOGÍA: PRINCIPIOS Y APLICACIONES,11368,SD,I,36,"(12.5, 13.0)",1419.0,"(12, 14)"
BIOL-1327 ECOLOGÍA: PRINCIPIOS Y APLICACIONES,11368,SD,I,36,"(13.0, 13.5)",1419.0,"(12, 14)"
BIOL-1327 ECOLOGÍA: PRINCIPIOS Y APLICACIONES,11368,SD,I,36,"(13.5, 14.0)",1419.0,"(12, 14)"
BIOL-1327 ECOLOGÍA: PRINCIPIOS Y APLICACIONES,68722,SD,I,38,"(12.0, 12.5)",1420.0,"(12, 14)"
BIOL-1327 ECOLOGÍA: PRINCIPIOS Y APLICACIONES,68722,SD,I,38,"(12.5, 13.0)",1420.0,"(12, 14)"
BIOL-1327 ECOLOGÍA: PRINCIPIOS Y APLICACIONES,68722,SD,I,38,"(13.0, 13.5)",1420.0,"(12, 14)"
BIOL-1327 ECOLOGÍA: PRINCIPIOS Y APLICACIONES,68722,SD,I,38,"(13.5, 14.0)",1420.0,"(12, 14)"
DERE-1103 SOCIOLOGIA JURIDICA,15127,SD,I,19,"(12.0, 12.5)",1421.0,"(12, 14)"
DERE-1103 SOCIOLOGIA JURIDICA,15127,SD,I,19,"(12.5, 13.0)",1421.0,"(12, 14)"
DERE-1103 SOCIOLOGIA JURIDICA,15127,SD,I,19,"(13.0, 13.5)",1421.0,"(12, 14)"
DERE-1103 SOCIOLOGIA JURIDICA,15127,SD,I,19,"(13.5, 14.0)",1421.0,"(12, 14)"
ECON-3522 HACIENDO ECONOMÍA 2: ANÁLISIS ECONÓMICO PARA EL SECTOR PRIVADO,58347,SD,I,25,"(12.0, 12.5)",1422.0,"(12, 14)"
ECON-3522 HACIENDO ECONOMÍA 2: ANÁLISIS ECONÓMICO PARA EL SECTOR PRIVADO,58347,SD,I,25,"(12.5, 13.0)",1422.0,"(12, 14)"
ECON-3522 HACIENDO ECONOMÍA 2: ANÁLISIS ECONÓMICO PARA EL SECTOR PRIVADO,58347,SD,I,25,"(13.0, 13.5)",1422.0,"(12, 14)"
ECON-3522 HACIENDO ECONOMÍA 2: ANÁLISIS ECONÓMICO PARA EL SECTOR PRIVADO,58347,SD,I,25,"(13.5, 14.0)",1422.0,"(12, 14)"
ECON-3522 HACIENDO ECONOMÍA 2: ANÁLISIS ECONÓMICO PARA EL SECTOR PRIVADO,69545,SD,I,23,"(12.0, 12.5)",1423.0,"(12, 14)"
ECON-3522 HACIENDO ECONOMÍA 2: ANÁLISIS ECONÓMICO PARA EL SECTOR PRIVADO,69545,SD,I,23,"(12.5, 13.0)",1423.0,"(12, 14)"
ECON-3522 HACIENDO ECONOMÍA 2: ANÁLISIS ECONÓMICO PARA EL SECTOR PRIVADO,69545,SD,I,23,"(13.0, 13.5)",1423.0,"(12, 14)"
ECON-3522 HACIENDO ECONOMÍA 2: ANÁLISIS ECONÓMICO PARA EL SECTOR PRIVADO,69545,SD,I,23,"(13.5, 14.0)",1423.0,"(12, 14)"
IBIO-3670L LABORATORIO DE FUNDAMENTOS DE RECONOCIMIENTO VISUAL,69399,SD,I,25,"(12.0, 12.5)",1424.0,"(12, 14)"
IBIO-3670L LABORATORIO DE FUNDAMENTOS DE RECONOCIMIENTO VISUAL,69399,SD,I,25,"(12.5, 13.0)",1424.0,"(12, 14)"
IBIO-3670L LABORATORIO DE FUNDAMENTOS DE RECONOCIMIENTO VISUAL,69399,SD,I,25,"(13.0, 13.5)",1424.0,"(12, 14)"
IBIO-3670L LABORATORIO DE FUNDAMENTOS DE RECONOCIMIENTO VISUAL,69399,SD,I,25,"(13.5, 14.0)",1424.0,"(12, 14)"
IELE-3006L LABORATORIO DE OPTIMIZACION,14894,SD,I,9,"(12.0, 12.5)",1425.0,"(12, 14)"
IELE-3006L LABORATORIO DE OPTIMIZACION,14894,SD,I,9,"(12.5, 13.0)",1425.0,"(12, 14)"
IELE-3006L LABORATORIO DE OPTIMIZACION,14894,SD,I,9,"(13.0, 13.5)",1425.0,"(12, 14)"
IELE-3006L LABORATORIO DE OPTIMIZACION,14894,SD,I,9,"(13.5, 14.0)",1425.0,"(12, 14)"
IQYA-2300T TRAB.ASIST.INGENIERIA REACCIONES,62721,SD,I,21,"(12.0, 12.5)",1426.0,"(12, 14)"
IQYA-2300T TRAB.ASIST.INGENIERIA REACCIONES,62721,SD,I,21,"(12.5, 13.0)",1426.0,"(12, 14)"
IQYA-2300T TRAB.ASIST.INGENIERIA REACCIONES,62721,SD,I,21,"(13.0, 13.5)",1426.0,"(12, 14)"
IQYA-2300T TRAB.ASIST.INGENIERIA REACCIONES,62721,SD,I,21,"(13.5, 14.0)",1426.0,"(12, 14)"
ISIS-1001 INTRODUCCION A LA INGENIERIA DE SISTEMAS,55434,SD,I,33,"(12.0, 12.5)",1427.0,"(12, 14)"
ISIS-1001 INTRODUCCION A LA INGENIERIA DE SISTEMAS,55434,SD,I,33,"(12.5, 13.0)",1427.0,"(12, 14)"
ISIS-1001 INTRODUCCION A LA INGENIERIA DE SISTEMAS,55434,SD,I,33,"(13.0, 13.5)",1427.0,"(12, 14)"
ISIS-1001 INTRODUCCION A LA INGENIERIA DE SISTEMAS,55434,SD,I,33,"(13.5, 14.0)",1427.0,"(12, 14)"
ISIS-1404 TI EN LAS ORGANIZACIONES (TIPO E),20689,SD,I,22,"(12.0, 12.5)",1428.0,"(12, 14)"
ISIS-1404 TI EN LAS ORGANIZACIONES (TIPO E),20689,SD,I,22,"(12.5, 13.0)",1428.0,"(12, 14)"
ISIS-1404 TI EN LAS ORGANIZACIONES (TIPO E),20689,SD,I,22,"(13.0, 13.5)",1428.0,"(12, 14)"
ISIS-1404 TI EN LAS ORGANIZACIONES (TIPO E),20689,SD,I,22,"(13.5, 14.0)",1428.0,"(12, 14)"
LENG-1151 ENGLISH 01 (CICLO 2 DE 8 SEMANAS),36316,SD,I,11,"(12.0, 12.5)",1429.0,"(12, 14)"
LENG-1151 ENGLISH 01 (CICLO 2 DE 8 SEMANAS),36316,SD,I,11,"(12.5, 13.0)",1429.0,"(12, 14)"
LENG-1151 ENGLISH 01 (CICLO 2 DE 8 SEMANAS),36316,SD,I,11,"(13.0, 13.5)",1429.0,"(12, 14)"
LENG-1151 ENGLISH 01 (CICLO 2 DE 8 SEMANAS),36316,SD,I,11,"(13.5, 14.0)",1429.0,"(12, 14)"
LENG-1157 ENGLISH 07 - SPEAKING 1 (CICLO 1 DE 8 SEMANAS),27942,SD,I,22,"(12.0, 12.5)",1430.0,"(12, 14)"
LENG-1157 ENGLISH 07 - SPEAKING 1 (CICLO 1 DE 8 SEMANAS),27942,SD,I,22,"(12.5, 13.0)",1430.0,"(12, 14)"
LENG-1157 ENGLISH 07 - SPEAKING 1 (CICLO 1 DE 8 SEMANAS),27942,SD,I,22,"(13.0, 13.5)",1430.0,"(12, 14)"
LENG-1157 ENGLISH 07 - SPEAKING 1 (CICLO 1 DE 8 SEMANAS),27942,SD,I,22,"(13.5, 14.0)",1430.0,"(12, 14)"
LENG-1157 ENGLISH 07 - SPEAKING 1 (CICLO 1 DE 8 SEMANAS),27943,SD,I,23,"(12.0, 12.5)",1431.0,"(12, 14)"
LENG-1157 ENGLISH 07 - SPEAKING 1 (CICLO 1 DE 8 SEMANAS),27943,SD,I,23,"(12.5, 13.0)",1431.0,"(12, 14)"
LENG-1157 ENGLISH 07 - SPEAKING 1 (CICLO 1 DE 8 SEMANAS),27943,SD,I,23,"(13.0, 13.5)",1431.0,"(12, 14)"
LENG-1157 ENGLISH 07 - SPEAKING 1 (CICLO 1 DE 8 SEMANAS),27943,SD,I,23,"(13.5, 14.0)",1431.0,"(12, 14)"
LENG-1158 ENGLISH 08 - WRITING 1 (CICLO 2 DE 8 SEMANAS),62911,SD,I,20,"(12.0, 12.5)",1432.0,"(12, 14)"
LENG-1158 ENGLISH 08 - WRITING 1 (CICLO 2 DE 8 SEMANAS),62911,SD,I,20,"(12.5, 13.0)",1432.0,"(12, 14)"
LENG-1158 ENGLISH 08 - WRITING 1 (CICLO 2 DE 8 SEMANAS),62911,SD,I,20,"(13.0, 13.5)",1432.0,"(12, 14)"
LENG-1158 ENGLISH 08 - WRITING 1 (CICLO 2 DE 8 SEMANAS),62911,SD,I,20,"(13.5, 14.0)",1432.0,"(12, 14)"
LENG-1158 ENGLISH 08 - WRITING 1 (CICLO 2 DE 8 SEMANAS),65924,SD,I,20,"(12.0, 12.5)",1433.0,"(12, 14)"
LENG-1158 ENGLISH 08 - WRITING 1 (CICLO 2 DE 8 SEMANAS),65924,SD,I,20,"(12.5, 13.0)",1433.0,"(12, 14)"
LENG-1158 ENGLISH 08 - WRITING 1 (CICLO 2 DE 8 SEMANAS),65924,SD,I,20,"(13.0, 13.5)",1433.0,"(12, 14)"
LENG-1158 ENGLISH 08 - WRITING 1 (CICLO 2 DE 8 SEMANAS),65924,SD,I,20,"(13.5, 14.0)",1433.0,"(12, 14)"
LITE-2107 TEORÍA HISTÓRICA,71412,SD,I,41,"(12.0, 12.5)",1434.0,"(12, 14)"
LITE-2107 TEORÍA HISTÓRICA,71412,SD,I,41,"(12.5, 13.0)",1434.0,"(12, 14)"
LITE-2107 TEORÍA HISTÓRICA,71412,SD,I,41,"(13.0, 13.5)",1434.0,"(12, 14)"
LITE-2107 TEORÍA HISTÓRICA,71412,SD,I,41,"(13.5, 14.0)",1434.0,"(12, 14)"
MATE-1253 CALCULO 3 Y ALGEBRA LINEAL 1,73480,SD,I,50,"(12.0, 12.5)",1435.0,"(12, 14)"
MATE-1253 CALCULO 3 Y ALGEBRA LINEAL 1,73480,SD,I,50,"(12.5, 13.0)",1435.0,"(12, 14)"
MATE-1253 CALCULO 3 Y ALGEBRA LINEAL 1,73480,SD,I,50,"(13.0, 13.5)",1435.0,"(12, 14)"
MATE-1253 CALCULO 3 Y ALGEBRA LINEAL 1,73480,SD,I,50,"(13.5, 14.0)",1435.0,"(12, 14)"
DECA-1101 EXPERIENCIA Y CONSTRUCCIÓN SOCIAL (TIPO E),16772,SD,I,9,"(13.0, 13.5)",1436.0,"(13, 17)"
DECA-1101 EXPERIENCIA Y CONSTRUCCIÓN SOCIAL (TIPO E),16772,SD,I,9,"(13.5, 14.0)",1436.0,"(13, 17)"
DECA-1101 EXPERIENCIA Y CONSTRUCCIÓN SOCIAL (TIPO E),16772,SD,I,9,"(14.0, 14.5)",1436.0,"(13, 17)"
DECA-1101 EXPERIENCIA Y CONSTRUCCIÓN SOCIAL (TIPO E),16772,SD,I,9,"(14.5, 15.0)",1436.0,"(13, 17)"
DECA-1101 EXPERIENCIA Y CONSTRUCCIÓN SOCIAL (TIPO E),16772,SD,I,9,"(15.0, 15.5)",1436.0,"(13, 17)"
DECA-1101 EXPERIENCIA Y CONSTRUCCIÓN SOCIAL (TIPO E),16772,SD,I,9,"(15.5, 16.0)",1436.0,"(13, 17)"
DECA-1101 EXPERIENCIA Y CONSTRUCCIÓN SOCIAL (TIPO E),16772,SD,I,9,"(16.0, 16.5)",1436.0,"(13, 17)"
DECA-1101 EXPERIENCIA Y CONSTRUCCIÓN SOCIAL (TIPO E),16772,SD,I,9,"(16.5, 17.0)",1436.0,"(13, 17)"
ADMI-1203 PLANEACION FINANCIERA,10131,SD,I,47,"(14.0, 14.5)",1437.0,"(14, 16)"
ADMI-1203 PLANEACION FINANCIERA,10131,SD,I,47,"(14.5, 15.0)",1437.0,"(14, 16)"
ADMI-1203 PLANEACION FINANCIERA,10131,SD,I,47,"(15.0, 15.5)",1437.0,"(14, 16)"
ADMI-1203 PLANEACION FINANCIERA,10131,SD,I,47,"(15.5, 16.0)",1437.0,"(14, 16)"
ADMI-3405 SISTEMAS DE INFORMACION GERENCIAL,73588,SD,I,20,"(14.0, 14.5)",1438.0,"(14, 16)"
ADMI-3405 SISTEMAS DE INFORMACION GERENCIAL,73588,SD,I,20,"(14.5, 15.0)",1438.0,"(14, 16)"
ADMI-3405 SISTEMAS DE INFORMACION GERENCIAL,73588,SD,I,20,"(15.0, 15.5)",1438.0,"(14, 16)"
ADMI-3405 SISTEMAS DE INFORMACION GERENCIAL,73588,SD,I,20,"(15.5, 16.0)",1438.0,"(14, 16)"
DERE-2403 PENAL ESPECIAL,10264,SD,I,26,"(14.0, 14.5)",1439.0,"(14, 16)"
DERE-2403 PENAL ESPECIAL,10264,SD,I,26,"(14.5, 15.0)",1439.0,"(14, 16)"
DERE-2403 PENAL ESPECIAL,10264,SD,I,26,"(15.0, 15.5)",1439.0,"(14, 16)"
DERE-2403 PENAL ESPECIAL,10264,SD,I,26,"(15.5, 16.0)",1439.0,"(14, 16)"
FILO-3432 FILOSOFÍA DE LOS CÍNICOS GRIEGOS,70508,SD,I,22,"(14.0, 14.5)",1440.0,"(14, 16)"
FILO-3432 FILOSOFÍA DE LOS CÍNICOS GRIEGOS,70508,SD,I,22,"(14.5, 15.0)",1440.0,"(14, 16)"
FILO-3432 FILOSOFÍA DE LOS CÍNICOS GRIEGOS,70508,SD,I,22,"(15.0, 15.5)",1440.0,"(14, 16)"
FILO-3432 FILOSOFÍA DE LOS CÍNICOS GRIEGOS,70508,SD,I,22,"(15.5, 16.0)",1440.0,"(14, 16)"
ICYA-3079 PROYECTO FINAL DISEÑO INGENIERIA AMBIENTAL,24333,SD,I,14,"(14.0, 14.5)",1441.0,"(14, 16)"
ICYA-3079 PROYECTO FINAL DISEÑO INGENIERIA AMBIENTAL,24333,SD,I,14,"(14.5, 15.0)",1441.0,"(14, 16)"
ICYA-3079 PROYECTO FINAL DISEÑO INGENIERIA AMBIENTAL,24333,SD,I,14,"(15.0, 15.5)",1441.0,"(14, 16)"
ICYA-3079 PROYECTO FINAL DISEÑO INGENIERIA AMBIENTAL,24333,SD,I,14,"(15.5, 16.0)",1441.0,"(14, 16)"
IIND-4101 OPTIMIZACION AVANZADA,10017,SD,I,42,"(14.0, 14.5)",1442.0,"(14, 16)"
IIND-4101 OPTIMIZACION AVANZADA,10017,SD,I,42,"(14.5, 15.0)",1442.0,"(14, 16)"
IIND-4101 OPTIMIZACION AVANZADA,10017,SD,I,42,"(15.0, 15.5)",1442.0,"(14, 16)"
IIND-4101 OPTIMIZACION AVANZADA,10017,SD,I,42,"(15.5, 16.0)",1442.0,"(14, 16)"
IMEC-3450 MECANIZADO CNC,72768,SD,I,39,"(14.0, 14.5)",1443.0,"(14, 16)"
IMEC-3450 MECANIZADO CNC,72768,SD,I,39,"(14.5, 15.0)",1443.0,"(14, 16)"
IMEC-3450 MECANIZADO CNC,72768,SD,I,39,"(15.0, 15.5)",1443.0,"(14, 16)"
IMEC-3450 MECANIZADO CNC,72768,SD,I,39,"(15.5, 16.0)",1443.0,"(14, 16)"
ISIS-1221 INTRODUCCIÓN A LA PROGRAMACIÓN,36380,SD,I,24,"(14.0, 14.5)",1444.0,"(14, 16)"
ISIS-1221 INTRODUCCIÓN A LA PROGRAMACIÓN,36380,SD,I,24,"(14.5, 15.0)",1444.0,"(14, 16)"
ISIS-1221 INTRODUCCIÓN A LA PROGRAMACIÓN,36380,SD,I,24,"(15.0, 15.5)",1444.0,"(14, 16)"
ISIS-1221 INTRODUCCIÓN A LA PROGRAMACIÓN,36380,SD,I,24,"(15.5, 16.0)",1444.0,"(14, 16)"
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),42366,SD,I,19,"(14.0, 14.5)",1445.0,"(14, 16)"
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),42366,SD,I,19,"(14.5, 15.0)",1445.0,"(14, 16)"
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),42366,SD,I,19,"(15.0, 15.5)",1445.0,"(14, 16)"
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),42366,SD,I,19,"(15.5, 16.0)",1445.0,"(14, 16)"
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),65895,SD,I,23,"(14.0, 14.5)",1446.0,"(14, 16)"
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),65895,SD,I,23,"(14.5, 15.0)",1446.0,"(14, 16)"
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),65895,SD,I,23,"(15.0, 15.5)",1446.0,"(14, 16)"
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),65895,SD,I,23,"(15.5, 16.0)",1446.0,"(14, 16)"
LENG-1156 ENGLISH 06 (CICLO 2 DE 8 SEMANAS),27694,SD,I,20,"(14.0, 14.5)",1447.0,"(14, 16)"
LENG-1156 ENGLISH 06 (CICLO 2 DE 8 SEMANAS),27694,SD,I,20,"(14.5, 15.0)",1447.0,"(14, 16)"
LENG-1156 ENGLISH 06 (CICLO 2 DE 8 SEMANAS),27694,SD,I,20,"(15.0, 15.5)",1447.0,"(14, 16)"
LENG-1156 ENGLISH 06 (CICLO 2 DE 8 SEMANAS),27694,SD,I,20,"(15.5, 16.0)",1447.0,"(14, 16)"
LENG-1156 ENGLISH 06 (CICLO 1 DE 8 SEMANAS),39356,SD,I,25,"(14.0, 14.5)",1448.0,"(14, 16)"
LENG-1156 ENGLISH 06 (CICLO 1 DE 8 SEMANAS),39356,SD,I,25,"(14.5, 15.0)",1448.0,"(14, 16)"
LENG-1156 ENGLISH 06 (CICLO 1 DE 8 SEMANAS),39356,SD,I,25,"(15.0, 15.5)",1448.0,"(14, 16)"
LENG-1156 ENGLISH 06 (CICLO 1 DE 8 SEMANAS),39356,SD,I,25,"(15.5, 16.0)",1448.0,"(14, 16)"
LENG-1158 ENGLISH 08 - WRITING 1 (CICLO 2 DE 8 SEMANAS),69070,SD,I,11,"(14.0, 14.5)",1449.0,"(14, 16)"
LENG-1158 ENGLISH 08 - WRITING 1 (CICLO 2 DE 8 SEMANAS),69070,SD,I,11,"(14.5, 15.0)",1449.0,"(14, 16)"
LENG-1158 ENGLISH 08 - WRITING 1 (CICLO 2 DE 8 SEMANAS),69070,SD,I,11,"(15.0, 15.5)",1449.0,"(14, 16)"
LENG-1158 ENGLISH 08 - WRITING 1 (CICLO 2 DE 8 SEMANAS),69070,SD,I,11,"(15.5, 16.0)",1449.0,"(14, 16)"
LENG-1160 ENGLISH 09B WRITING 2 - FOR HUMANITIES AND SOCIAL SCIENCE (CICLO 1 DE 8 SEMANAS),69086,SD,I,19,"(14.0, 14.5)",1450.0,"(14, 16)"
LENG-1160 ENGLISH 09B WRITING 2 - FOR HUMANITIES AND SOCIAL SCIENCE (CICLO 1 DE 8 SEMANAS),69086,SD,I,19,"(14.5, 15.0)",1450.0,"(14, 16)"
LENG-1160 ENGLISH 09B WRITING 2 - FOR HUMANITIES AND SOCIAL SCIENCE (CICLO 1 DE 8 SEMANAS),69086,SD,I,19,"(15.0, 15.5)",1450.0,"(14, 16)"
LENG-1160 ENGLISH 09B WRITING 2 - FOR HUMANITIES AND SOCIAL SCIENCE (CICLO 1 DE 8 SEMANAS),69086,SD,I,19,"(15.5, 16.0)",1450.0,"(14, 16)"
LENG-1201 FRANCES 1,57606,SD,I,22,"(14.0, 14.5)",1451.0,"(14, 16)"
LENG-1201 FRANCES 1,57606,SD,I,22,"(14.5, 15.0)",1451.0,"(14, 16)"
LENG-1201 FRANCES 1,57606,SD,I,22,"(15.0, 15.5)",1451.0,"(14, 16)"
LENG-1201 FRANCES 1,57606,SD,I,22,"(15.5, 16.0)",1451.0,"(14, 16)"
LENG-1301 ALEMAN 1,57411,SD,I,11,"(14.0, 14.5)",1452.0,"(14, 16)"
LENG-1301 ALEMAN 1,57411,SD,I,11,"(14.5, 15.0)",1452.0,"(14, 16)"
